Rural-UrbanContinuumCode2013,PopulationEstimate2018,PopTotalMale2017,PopTotalFemale2017,FracMale2017,PopulationEstimate65+2017,PopulationDensityperSqMile2010,CensusPopulation2010,MedianAge2010,#EligibleforMedicare2018,"MedicareEnrollment,AgedTot2017",DiabetesPercentage,HeartDiseaseMortality,StrokeMortality,Smokers_Percentage,RespMortalityRate2014,#FTEHospitalTotal2017,"TotalM.D.'s,TotNon-FedandFed2017",#HospParticipatinginNetwork2017,#Hospitals,#ICU_beds,dem_to_rep_ratio,PopMale<52010,PopFmle<52010,PopMale5-92010,PopFmle5-92010,PopMale10-142010,PopFmle10-142010,PopMale15-192010,PopFmle15-192010,PopMale20-242010,PopFmle20-242010,PopMale25-292010,PopFmle25-292010,PopMale30-342010,PopFmle30-342010,PopMale35-442010,PopFmle35-442010,PopMale45-542010,PopFmle45-542010,PopMale55-592010,PopFmle55-592010,PopMale60-642010,PopFmle60-642010,PopMale65-742010,PopFmle65-742010,PopMale75-842010,PopFmle75-842010,PopMale>842010,PopFmle>842010,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,SVIPercentile,Spread Factor
2.0,274765.0,137662.0,135011.0,0.5048611340323391,30187.0,132.2,255793.0,29.6,37547.0,28745.0,14.2,176.1,42.5,14.129606461,53.48,1381.0,296.0,2.0,2.0,24.0,1.29911227154047,11407.0,10819.0,11312.0,10855.0,11387.0,10728.0,12722.0,11729.0,10513.0,9682.0,9413.0,8777.0,8580.0,8290.0,16105.0,15862.0,15470.0,15537.0,6132.0,6231.0,5093.0,5189.0,6195.0,7010.0,3327.0,4390.0,1081.0,1957.0,18,18,18,18,14,14,0.9717,0.0
2.0,435594.0,223103.0,214804.0,0.5094757562678833,57637.0,126.5,415057.0,32.9,66878.0,54623.0,8.0,110.3,33.7,12.249990899,37.6,5057.0,1128.0,1.0,4.0,27.0,2.5530305201318244,16723.0,15824.0,15797.0,14780.0,14861.0,14176.0,16940.0,15684.0,17714.0,14767.0,17292.0,14771.0,16248.0,13766.0,29412.0,25408.0,27429.0,25825.0,11799.0,11759.0,9784.0,9876.0,10860.0,12061.0,6224.0,8520.0,2348.0,4409.0,18,18,18,18,14,14,0.799,0.0
3.0,139417.0,70203.0,70770.0,0.4979889766125428,25920.0,182.4,136484.0,39.7,31111.0,25151.0,7.2,137.4,32.8,9.9328479729,44.85,4261.0,654.0,1.0,2.0,32.0,2.2513927976566537,4196.0,3935.0,4411.0,4165.0,4639.0,4401.0,4836.0,4637.0,4461.0,3828.0,4511.0,4008.0,4255.0,3981.0,8977.0,8874.0,9955.0,9977.0,4544.0,4879.0,4144.0,4276.0,5041.0,5481.0,2923.0,3653.0,1266.0,2230.0,18,18,18,18,14,14,0.5051,0.0
1.0,3185968.0,1574674.0,1615726.0,0.4935663239719157,456229.0,3807.7,3010232.0,36.2,517276.0,441129.0,7.8,133.0,35.2,9.311197445,35.15,37487.0,13095.0,8.0,24.0,651.0,1.2027278033236846,98332.0,93359.0,101577.0,97192.0,107446.0,102749.0,117278.0,110411.0,110168.0,103433.0,110805.0,104557.0,100050.0,98116.0,216641.0,222402.0,220283.0,223902.0,84699.0,90428.0,70010.0,76717.0,86857.0,100597.0,47665.0,65038.0,16969.0,32551.0,18,18,18,18,14,14,0.4191,5.829132173150694e-07
1.0,393149.0,188322.0,197844.0,0.487671105172387,73776.0,247.6,348432.0,40.3,87785.0,71741.0,5.2,122.9,34.0,9.7846207167,42.85,4455.0,1584.0,2.0,3.0,70.0,0.7726565620467111,10613.0,10238.0,12077.0,11527.0,12686.0,12300.0,12512.0,11786.0,9326.0,8610.0,9849.0,9711.0,9737.0,9876.0,22600.0,23965.0,26056.0,27283.0,11047.0,11925.0,9985.0,11161.0,13442.0,15548.0,7667.0,9651.0,2554.0,4700.0,18,18,18,18,14,14,0.1519,1.4534656616920592e-06
1.0,2450758.0,1206637.0,1216629.0,0.4979383196066796,340498.0,303.8,2189641.0,33.7,390574.0,308376.0,8.7,167.8,35.0,12.499944322000001,50.72,18961.0,4007.0,3.0,16.0,351.0,1.121388896390922,82754.0,79684.0,85020.0,82045.0,90683.0,86961.0,96221.0,90904.0,79533.0,75039.0,72905.0,71087.0,68750.0,69687.0,146434.0,146871.0,147666.0,145072.0,55964.0,58801.0,47377.0,51597.0,65688.0,74910.0,38340.0,47456.0,12241.0,19951.0,18,18,18,18,14,14,0.7939,1.6321480945895108e-06
1.0,1540975.0,748058.0,782557.0,0.4887303469520422,209612.0,1470.8,1418788.0,34.8,266365.0,203332.0,8.9,160.0,40.3,11.550028552,49.15,21909.0,5616.0,6.0,8.0,396.0,1.7178182086422291,51669.0,49394.0,50022.0,48090.0,51128.0,48692.0,54270.0,51410.0,51147.0,50761.0,53768.0,54154.0,49407.0,49317.0,95020.0,95815.0,97859.0,102677.0,40354.0,44978.0,33113.0,37192.0,37285.0,46010.0,21881.0,30312.0,7870.0,15193.0,18,18,18,18,14,14,0.7338,6.48939794610555e-07
1.0,61537.0,30219.0,30091.0,0.5010611838832698,7598.0,39.8,55269.0,34.3,9200.0,7161.0,8.4,116.8,32.7,10.783185265999998,39.84,590.0,56.0,0.0,1.0,8.0,1.5968626450707817,2068.0,2024.0,2202.0,2124.0,2462.0,2247.0,2346.0,2188.0,1804.0,1703.0,1718.0,1691.0,1745.0,1777.0,3756.0,3865.0,4110.0,4139.0,1669.0,1698.0,1295.0,1278.0,1465.0,1513.0,719.0,965.0,270.0,428.0,18,18,18,18,14,14,0.5245,0.0
1.0,2171603.0,1073581.0,1083823.0,0.4976263138475687,243122.0,101.5,2035210.0,31.7,310289.0,235296.0,9.4,181.4,39.5,12.628276552,63.24,34697.0,4831.0,2.0,18.0,410.0,1.256573514230939,81204.0,77586.0,80826.0,76542.0,86488.0,82304.0,92559.0,87068.0,82686.0,77222.0,74035.0,72442.0,67251.0,68363.0,134827.0,138122.0,136143.0,141151.0,53760.0,56860.0,42112.0,44311.0,48366.0,55129.0,24125.0,32854.0,7125.0,13749.0,18,18,18,18,14,14,0.901,2.105094057904954e-06
1.0,3343364.0,1678982.0,1658703.0,0.5030378840423827,454826.0,735.8,3095313.0,34.6,542899.0,450655.0,6.9,132.4,34.7,10.753175291,38.91,52567.0,13787.0,11.0,15.0,570.0,1.5394063202488248,103833.0,99590.0,99321.0,94708.0,101903.0,96813.0,118308.0,106787.0,148641.0,122109.0,131078.0,119659.0,112648.0,107537.0,211674.0,208889.0,214464.0,216310.0,87501.0,92804.0,71683.0,77628.0,83148.0,97406.0,49896.0,67015.0,19581.0,34379.0,18,18,18,18,14,14,0.5596,1.0682141015541747e-06
1.0,883305.0,450678.0,433685.0,0.5096074801863036,135945.0,17179.2,805235.0,38.5,152570.0,128778.0,6.7,110.9,29.3,10.326062381,25.69,32401.0,8087.0,6.0,10.0,337.0,9.156336234345149,17963.0,17240.0,14466.0,13996.0,13467.0,12832.0,16888.0,17718.0,29269.0,31349.0,44178.0,43978.0,41351.0,38613.0,73170.0,60512.0,60740.0,51067.0,26777.0,24931.0,22455.0,22433.0,25592.0,28730.0,16172.0,21857.0,5974.0,11517.0,18,18,18,18,14,14,0.3911,9.703815297579624e-07
2.0,752660.0,371488.0,373936.0,0.4983579814977784,92800.0,492.6,685306.0,32.7,115609.0,89535.0,10.0,170.8,46.3,11.706166224,57.98,9265.0,1394.0,4.0,7.0,121.0,1.3619231807142214,27820.0,26408.0,27980.0,26830.0,28769.0,27396.0,30397.0,27985.0,25280.0,23171.0,23660.0,22570.0,22160.0,22425.0,45269.0,45469.0,45896.0,45943.0,18270.0,19379.0,15023.0,16025.0,17793.0,20737.0,9486.0,13223.0,3427.0,6515.0,18,18,18,18,14,14,0.8892,3.7960604484665813e-07
1.0,769545.0,380445.0,390965.0,0.4931813173280098,121720.0,1602.2,718451.0,39.3,131906.0,113622.0,6.8,110.1,28.3,8.6133573373,30.47,6743.0,4329.0,5.0,7.0,131.0,4.10644064285591,23652.0,22708.0,22820.0,21909.0,21750.0,20713.0,21346.0,19903.0,21328.0,18770.0,24734.0,23586.0,25735.0,25279.0,53711.0,54389.0,54336.0,56333.0,23192.0,24673.0,19651.0,21671.0,22692.0,27293.0,12983.0,17990.0,5238.0,10066.0,18,18,18,18,14,14,0.265,1.2994691668453437e-06
2.0,446527.0,224356.0,223794.0,0.5006270222023876,66887.0,155.0,423895.0,33.6,78651.0,65458.0,8.2,129.6,32.2,11.377310554000001,36.34,4830.0,1583.0,0.0,5.0,82.0,1.9008604630533128,13873.0,13477.0,13397.0,12906.0,13717.0,12909.0,19284.0,18725.0,22782.0,20244.0,16572.0,14528.0,14006.0,12586.0,26040.0,24438.0,27425.0,27573.0,11960.0,12458.0,10055.0,10542.0,12440.0,14336.0,7996.0,10536.0,3239.0,5851.0,18,18,18,18,14,14,0.7111,3.1992946195222876e-07
1.0,1937570.0,979402.0,958751.0,0.5053274947849834,254723.0,1381.0,1781642.0,36.2,278733.0,237461.0,7.3,104.2,27.7,8.2690140125,29.68,35565.0,9484.0,3.0,9.0,313.0,3.5330948862773264,63660.0,60804.0,62320.0,59608.0,58180.0,55390.0,59564.0,54980.0,60070.0,53047.0,68924.0,64620.0,69295.0,66727.0,141224.0,137145.0,134319.0,129275.0,50394.0,52019.0,39897.0,43236.0,49134.0,57387.0,27067.0,35881.0,9803.0,17672.0,18,18,18,18,14,14,0.3557,1.6220612121663437e-06
2.0,274255.0,136784.0,139113.0,0.4957792219560198,43108.0,589.4,262382.0,36.9,52207.0,42090.0,6.2,116.9,28.2,11.440834335,39.95,1928.0,959.0,1.0,3.0,22.0,4.244986184151885,7744.0,7301.0,7700.0,7371.0,7916.0,7431.0,10966.0,10868.0,12735.0,11656.0,9155.0,8442.0,8228.0,7924.0,16759.0,16316.0,19084.0,19693.0,9800.0,9981.0,8155.0,7999.0,7595.0,8279.0,3519.0,5149.0,1557.0,3059.0,18,18,18,18,14,14,0.5429999999999999,5.208916623476066e-07
3.0,180040.0,88412.0,91509.0,0.4913934449008176,36542.0,46.9,177223.0,41.8,50181.0,37386.0,9.0,189.4,38.2,13.963535044,84.23,3046.0,505.0,0.0,4.0,81.0,0.43070416006798257,5307.0,4961.0,5375.0,5162.0,5967.0,5427.0,6403.0,6036.0,5667.0,5336.0,5303.0,5223.0,4788.0,4643.0,9634.0,9933.0,12802.0,13783.0,6434.0,6933.0,5929.0,6210.0,7951.0,8600.0,4152.0,5294.0,1418.0,2552.0,18,18,18,18,14,14,0.7022,0.0
2.0,446610.0,221394.0,224064.0,0.4970030844658755,67597.0,503.0,413344.0,36.9,82492.0,63621.0,9.2,123.7,42.4,11.705074337000001,50.48,7008.0,1148.0,4.0,4.0,92.0,1.9714946070878276,13819.0,13033.0,13951.0,13360.0,14652.0,13923.0,15711.0,14773.0,15140.0,13621.0,14825.0,13771.0,13399.0,12919.0,27402.0,27021.0,31835.0,32115.0,13630.0,14379.0,11373.0,11845.0,12108.0,13889.0,6235.0,8603.0,2115.0,3897.0,18,18,18,18,14,14,0.5911,0.0
2.0,499942.0,246665.0,257552.0,0.4892040530168558,95024.0,307.1,483878.0,39.9,109755.0,90910.0,6.0,133.7,33.8,10.07567654,42.21,6551.0,1883.0,2.0,8.0,82.0,3.1208177715530656,14419.0,13780.0,14967.0,14296.0,15176.0,14548.0,17210.0,16088.0,16797.0,15271.0,16536.0,15194.0,15252.0,14315.0,30538.0,30065.0,35486.0,38032.0,17311.0,19044.0,15323.0,16866.0,16592.0,18952.0,8585.0,12029.0,3710.0,7496.0,18,18,18,18,14,14,0.4035,0.0
2.0,549815.0,271076.0,276823.0,0.4947554202508127,70316.0,344.2,514453.0,32.9,90037.0,69315.0,10.9,193.5,41.3,12.789751068,54.93,6429.0,1092.0,1.0,5.0,88.0,1.0401686753127628,20327.0,19452.0,20402.0,19611.0,21399.0,19877.0,22193.0,20614.0,18792.0,18327.0,18326.0,18148.0,16883.0,16837.0,33143.0,33583.0,34308.0,35250.0,13854.0,14691.0,11236.0,12369.0,13624.0,16013.0,7420.0,10365.0,2582.0,4827.0,18,18,18,18,14,14,0.8675,5.196553126311317e-07
3.0,96807.0,48130.0,48518.0,0.4979927158347819,14599.0,157.3,94737.0,34.5,18366.0,13857.0,9.3,176.5,44.1,11.952152448,60.9,78.0,210.0,1.0,1.0,0.0,0.7194102112676056,3621.0,3532.0,3763.0,3529.0,3615.0,3531.0,3916.0,3461.0,3307.0,2979.0,3218.0,3310.0,3116.0,3022.0,5952.0,6028.0,6327.0,6415.0,2659.0,2753.0,2254.0,2439.0,2999.0,3491.0,1749.0,2230.0,505.0,1016.0,18,18,18,18,14,14,0.8822,0.0
2.0,465861.0,232476.0,232017.0,0.5004940871014203,51669.0,91.7,442179.0,29.6,64320.0,50417.0,9.3,189.8,41.5,13.799712245,56.06,6516.0,649.0,0.0,4.0,51.0,0.816223262834697,21004.0,20070.0,20388.0,19562.0,19801.0,19125.0,20239.0,18804.0,16866.0,15591.0,16425.0,15831.0,15023.0,14580.0,27584.0,27101.0,26038.0,26313.0,10583.0,11074.0,8971.0,9427.0,10829.0,12117.0,5737.0,7737.0,1954.0,3405.0,18,18,18,18,14,14,0.9417,1.8399111690887563e-06
2.0,850967.0,422688.0,431535.0,0.4948216098138308,128115.0,446.7,823318.0,36.2,152317.0,126830.0,8.3,127.7,34.4,10.561021793,39.41,8289.0,2469.0,0.0,7.0,139.0,1.4691474649153964,28201.0,27135.0,28896.0,28074.0,31030.0,29360.0,33362.0,31045.0,29798.0,26385.0,28199.0,26054.0,25967.0,25240.0,55213.0,55870.0,60747.0,62957.0,24996.0,26168.0,20493.0,21819.0,23970.0,27426.0,13242.0,17628.0,4855.0,9188.0,18,18,18,18,14,14,0.4828,5.036287289300626e-07
1.0,220408.0,106481.0,112635.0,0.4859572098796984,26495.0,197.9,200849.0,30.4,32957.0,25943.0,6.5,129.4,37.2,10.906577644,57.0,1042.0,981.0,1.0,2.0,14.0,2.6400501470659146,6429.0,6148.0,6195.0,6040.0,6545.0,6148.0,9330.0,9988.0,13212.0,13973.0,7577.0,7564.0,6523.0,6504.0,11854.0,12059.0,11953.0,12877.0,5408.0,5785.0,4310.0,4656.0,4880.0,5690.0,2686.0,3541.0,1033.0,1941.0,18,18,18,18,14,14,0.6768,3.2407431412912157e-06
1.0,511868.0,254048.0,249119.0,0.5048979762186312,50831.0,378.2,441603.0,32.4,67297.0,49158.0,8.0,135.7,34.9,16.324605425,57.93,12640.0,1467.0,1.0,3.0,168.0,1.2057391174046603,19391.0,18278.0,18692.0,18108.0,16960.0,16182.0,15483.0,14457.0,15196.0,14653.0,18195.0,17657.0,18388.0,17510.0,33668.0,31554.0,29577.0,28852.0,11544.0,11698.0,9140.0,9558.0,9691.0,11666.0,4931.0,6695.0,1286.0,2593.0,23,23,12,22,19,16,0.5892,1.3954490499224688e-06
7.0,16683.0,8315.0,8236.0,0.5023865627454535,2174.0,21.4,15445.0,32.9,3134.0,2271.0,6.2,157.6,34.4,17.284642561,88.03,603.0,39.0,0.0,1.0,6.0,1.0469468154957322,592.0,609.0,554.0,502.0,476.0,467.0,720.0,639.0,809.0,742.0,545.0,525.0,458.0,421.0,815.0,805.0,1069.0,1072.0,493.0,525.0,415.0,440.0,505.0,499.0,232.0,302.0,62.0,152.0,25,23,12,22,19,16,0.9452,0.0
1.0,651215.0,318312.0,324740.0,0.4950019594060823,81353.0,716.7,572003.0,35.7,100817.0,77609.0,6.8,112.3,32.5,13.263552470999999,57.93,5688.0,2365.0,1.0,3.0,127.0,1.3659197115836417,20972.0,19723.0,21088.0,20207.0,20559.0,19586.0,19817.0,18584.0,17707.0,17564.0,21337.0,21480.0,20730.0,20786.0,40525.0,41547.0,41263.0,44077.0,17552.0,19406.0,14215.0,15698.0,14816.0,17324.0,7291.0,10396.0,2473.0,5280.0,23,23,12,22,19,16,0.2662,4.387403326309832e-06
2.0,326078.0,162357.0,160157.0,0.503410704651581,44222.0,405.6,294567.0,35.8,54866.0,43870.0,4.6,114.5,33.9,11.318441782,57.93,4958.0,1466.0,1.0,5.0,72.0,3.1967822978065517,8429.0,8070.0,9219.0,8881.0,9021.0,8661.0,11701.0,11248.0,15945.0,13409.0,10708.0,9500.0,9735.0,9436.0,20670.0,20319.0,21851.0,22756.0,9889.0,9977.0,7782.0,7839.0,7905.0,8826.0,3779.0,4958.0,1282.0,2771.0,23,23,12,22,19,16,0.1704,1.752429085766508e-06
7.0,20027.0,10397.0,9241.0,0.5294327324574803,4832.0,17.6,17809.0,47.4,5760.0,4634.0,5.2,132.2,28.5,13.488872927000001,46.99,385.0,65.0,1.0,1.0,2.0,0.9066963457614544,401.0,363.0,409.0,416.0,393.0,415.0,486.0,408.0,516.0,285.0,687.0,384.0,612.0,382.0,1230.0,914.0,1478.0,1377.0,796.0,817.0,715.0,802.0,1040.0,978.0,537.0,568.0,153.0,247.0,25,23,12,22,19,16,0.2389,7.133227286021014e-06
1.0,716492.0,353035.0,351586.0,0.5010282123297489,81648.0,3922.6,600158.0,33.7,99763.0,75550.0,5.7,146.5,35.0,14.664503350999999,57.93,18014.0,4900.0,2.0,6.0,227.0,3.900957090445047,22252.0,21263.0,18894.0,18477.0,15319.0,15046.0,16111.0,16164.0,23450.0,24238.0,33027.0,32814.0,29434.0,27555.0,48145.0,41618.0,37277.0,35199.0,16696.0,16801.0,13645.0,14601.0,14552.0,17601.0,8180.0,12179.0,3107.0,6513.0,23,23,12,22,19,16,0.4197,3.987682845227661e-06
1.0,342776.0,167268.0,168031.0,0.49886220955028204,38180.0,339.7,285465.0,36.6,47655.0,37760.0,4.6,86.9,28.5,10.723985988999999,35.91,3101.0,872.0,0.0,3.0,54.0,0.6693476840884053,11278.0,10622.0,13587.0,13077.0,12664.0,12254.0,9844.0,9061.0,4995.0,5042.0,6716.0,7468.0,8881.0,10059.0,25340.0,26288.0,23472.0,23923.0,8296.0,8651.0,6613.0,6991.0,6562.0,6764.0,2378.0,2887.0,627.0,1125.0,23,23,12,22,19,16,0.015,2.0838265056063267e-06
5.0,54993.0,29025.0,25747.0,0.5299240487840502,5937.0,31.0,52197.0,34.0,6286.0,5043.0,2.6,64.3,11.9,12.546902347,24.49,796.0,225.0,0.0,1.0,5.0,1.5682981090100112,1990.0,1914.0,1931.0,1839.0,1675.0,1640.0,1480.0,1297.0,2000.0,1455.0,2807.0,2256.0,2562.0,2158.0,4905.0,4153.0,4012.0,3630.0,1636.0,1418.0,1289.0,1212.0,1184.0,1042.0,304.0,288.0,45.0,75.0,23,23,12,22,19,16,0.1369,2.597733217993978e-06
2.0,713856.0,353086.0,346146.0,0.5049625875245984,86788.0,292.6,622263.0,34.1,112730.0,85155.0,6.5,135.6,38.5,14.264909913,58.05,7626.0,1814.0,2.0,3.0,95.0,0.6026402124668021,23152.0,22060.0,23050.0,22029.0,23252.0,21983.0,24514.0,21661.0,26583.0,22417.0,23952.0,22705.0,20527.0,20303.0,40537.0,41087.0,45210.0,47616.0,17995.0,19409.0,14501.0,15669.0,16300.0,19074.0,8277.0,11197.0,2312.0,4891.0,25,23,12,22,19,16,0.3927,2.4014447091370168e-06
5.0,59770.0,30120.0,28998.0,0.509489495585101,7347.0,19.1,56389.0,34.5,9116.0,7018.0,4.2,128.6,25.9,13.763628695,55.09,1340.0,172.0,0.0,2.0,5.0,0.8582851050868109,2300.0,2190.0,2287.0,2065.0,2070.0,1927.0,1976.0,1728.0,1857.0,1549.0,2276.0,2059.0,2227.0,2094.0,4234.0,3957.0,4315.0,4055.0,1947.0,1831.0,1428.0,1300.0,1408.0,1330.0,598.0,789.0,184.0,408.0,25,23,12,22,19,16,0.35100000000000003,0.0
7.0,17246.0,9160.0,7779.0,0.5407639175866344,2144.0,4.7,15324.0,34.3,2642.0,2067.0,2.5,107.0,33.1,14.971350569,49.27,216.0,39.0,0.0,1.0,0.0,1.5591365156582548,437.0,342.0,409.0,435.0,379.0,348.0,620.0,521.0,1192.0,743.0,727.0,555.0,604.0,504.0,1189.0,947.0,1015.0,1044.0,575.0,517.0,468.0,402.0,485.0,412.0,161.0,175.0,45.0,73.0,25,23,12,22,19,16,0.1392,0.0
1.0,580233.0,286525.0,288088.0,0.4986399541952584,92236.0,699.5,534543.0,40.4,113563.0,91129.0,5.1,135.9,34.4,12.320125467,57.93,4384.0,1674.0,0.0,4.0,94.0,1.1635510975053736,15536.0,14875.0,16866.0,15973.0,17477.0,16505.0,18607.0,16705.0,16708.0,14707.0,17243.0,16164.0,16532.0,15862.0,36035.0,35940.0,44576.0,46608.0,20050.0,21039.0,16171.0,16953.0,17542.0,20043.0,9139.0,12092.0,2835.0,5760.0,23,23,12,22,19,16,0.0627,1.4772390697234682e-06
2.0,350518.0,171739.0,172237.0,0.4992761122869037,51994.0,115.4,299630.0,35.5,64093.0,51587.0,4.7,116.2,34.5,12.667672587,45.19,3989.0,1077.0,2.0,5.0,55.0,1.116061368812178,9034.0,8520.0,9118.0,8900.0,9017.0,8533.0,11286.0,11468.0,15341.0,14634.0,11623.0,10711.0,10229.0,9568.0,18552.0,18013.0,20612.0,21955.0,9928.0,10373.0,8154.0,8520.0,9447.0,10367.0,4668.0,6230.0,1628.0,3201.0,25,23,12,22,19,16,0.1194,4.075600763930607e-07
6.0,26158.0,12939.0,13201.0,0.4949885233358837,5574.0,12.6,25535.0,42.9,6952.0,5458.0,10.1,144.2,35.0,15.905568407,89.63,351.0,56.0,0.0,1.0,4.0,0.5059213039602699,853.0,760.0,868.0,807.0,856.0,780.0,804.0,782.0,659.0,601.0,672.0,655.0,652.0,691.0,1441.0,1509.0,1823.0,2008.0,1052.0,1084.0,932.0,977.0,1169.0,1194.0,621.0,721.0,203.0,361.0,25,23,12,22,19,16,0.4946,0.0
4.0,42214.0,20595.0,21189.0,0.4928920160827111,9450.0,18.4,41276.0,42.0,11566.0,9253.0,5.7,159.2,36.3,15.431181265,64.1,598.0,102.0,0.0,1.0,8.0,0.3800584063412599,1357.0,1283.0,1470.0,1364.0,1498.0,1445.0,1351.0,1243.0,945.0,886.0,1185.0,1149.0,1030.0,1113.0,2366.0,2423.0,2964.0,3062.0,1434.0,1586.0,1367.0,1406.0,1986.0,2056.0,1007.0,1242.0,350.0,708.0,25,23,12,22,19,16,0.7153,1.0152352977008305e-05
6.0,28558.0,14232.0,13960.0,0.5048240635641317,4350.0,22.0,28159.0,36.0,5267.0,4182.0,9.1,137.2,35.0,14.186067012999999,65.04,412.0,34.0,1.0,2.0,6.0,0.3868631062001228,1073.0,1091.0,1128.0,1060.0,1129.0,1055.0,1039.0,1023.0,820.0,918.0,918.0,873.0,824.0,821.0,1703.0,1733.0,2050.0,1933.0,814.0,847.0,659.0,683.0,976.0,1041.0,564.0,765.0,201.0,418.0,25,23,12,22,19,16,0.7414,1.0004702210038717e-05
7.0,17950.0,9311.0,8579.0,0.5204583566238122,3304.0,17.7,17148.0,42.0,3195.0,2740.0,1.5,56.3,18.1,12.266772787,18.39,414.0,83.0,0.0,1.0,4.0,2.875686274509804,395.0,363.0,448.0,393.0,398.0,455.0,436.0,336.0,411.0,376.0,811.0,666.0,594.0,551.0,1549.0,1220.0,1490.0,1474.0,786.0,714.0,683.0,635.0,765.0,617.0,275.0,196.0,54.0,57.0,23,23,12,22,19,16,0.0656,0.0
3.0,167529.0,82035.0,84440.0,0.4927766931971768,30040.0,66.7,159063.0,38.7,39754.0,29171.0,8.1,133.3,38.9,16.428117379,81.37,4382.0,428.0,1.0,2.0,32.0,0.9892458293120088,5428.0,5118.0,5603.0,5268.0,5580.0,5228.0,6067.0,5527.0,5058.0,4979.0,4728.0,4852.0,4652.0,4710.0,9449.0,9444.0,10853.0,11500.0,5265.0,5697.0,4816.0,4895.0,5919.0,6645.0,3606.0,4740.0,1177.0,2259.0,25,23,12,22,19,16,0.8669,2.558192483518845e-06
2.0,25083.0,12554.0,12092.0,0.5093727176823826,5133.0,41.9,23350.0,47.0,6985.0,5046.0,4.6,146.8,35.7,12.294382438,43.58,150.0,26.0,0.0,1.0,0.0,0.36972806567470495,560.0,534.0,684.0,552.0,756.0,715.0,787.0,684.0,459.0,396.0,478.0,409.0,471.0,490.0,1389.0,1466.0,2356.0,2454.0,1243.0,1260.0,1128.0,1056.0,1172.0,982.0,342.0,382.0,60.0,85.0,25,23,12,22,19,16,0.0729,0.0
2.0,314305.0,153558.0,151075.0,0.5040753956399996,36146.0,63.4,252825.0,33.1,45848.0,34775.0,6.9,132.8,33.5,13.748363782,57.93,2176.0,451.0,1.0,1.0,26.0,0.6068935826016619,10298.0,9703.0,10447.0,10140.0,9632.0,9163.0,9956.0,9927.0,9311.0,9543.0,8735.0,8466.0,8960.0,8754.0,17654.0,17056.0,17247.0,16817.0,7301.0,7550.0,5897.0,6033.0,6884.0,7230.0,3163.0,4104.0,1002.0,1852.0,25,23,12,22,19,16,0.3994,5.908728328034416e-06
2.0,943823.0,462894.0,487027.0,0.4872973647282248,147210.0,1467.2,916829.0,39.5,162249.0,136996.0,6.4,137.1,25.1,10.157896011,34.15,13493.0,4493.0,6.0,6.0,173.0,1.5233418917146124,29226.0,27673.0,32165.0,30742.0,34212.0,32394.0,31816.0,30376.0,25884.0,24632.0,26445.0,25806.0,26507.0,27305.0,63433.0,67813.0,72321.0,76965.0,28621.0,29993.0,22969.0,25456.0,28406.0,33935.0,17021.0,24251.0,6575.0,13887.0,22,22,22,16,15,15,0.4497,2.7850258243033158e-05
1.0,892697.0,435123.0,460265.0,0.4859602764388176,150427.0,1216.2,894014.0,39.9,177843.0,144779.0,8.6,149.3,27.0,11.356248015999999,44.55,18784.0,4539.0,4.0,7.0,216.0,1.6224480843338531,25613.0,25075.0,28432.0,27024.0,30440.0,29294.0,31912.0,29772.0,28358.0,27344.0,28355.0,28335.0,26227.0,26768.0,57989.0,60807.0,68431.0,72823.0,28661.0,31127.0,24007.0,27101.0,28983.0,34770.0,17375.0,26254.0,7230.0,15507.0,22,22,22,16,15,15,0.515,2.768496557542561e-05
4.0,181111.0,90081.0,92096.0,0.4944696641178634,37489.0,206.3,189927.0,44.4,43789.0,35810.0,7.0,156.1,26.9,12.063141174,50.32,1095.0,418.0,1.0,2.0,21.0,0.7497502403347722,4791.0,4287.0,5684.0,5372.0,6428.0,6153.0,6416.0,5781.0,4551.0,4257.0,4427.0,4262.0,4335.0,4525.0,12458.0,12996.0,16950.0,17591.0,7601.0,7657.0,6478.0,6585.0,7595.0,8349.0,4075.0,5483.0,1549.0,3291.0,22,22,22,16,15,15,0.0818,1.8930774103016537e-05
1.0,162682.0,79667.0,83743.0,0.4875283030414295,32135.0,448.6,165676.0,43.1,37777.0,30912.0,5.7,147.0,27.5,11.316440612000001,43.06,3646.0,558.0,0.0,1.0,24.0,1.1669797000025728,4196.0,4012.0,4965.0,4696.0,5386.0,5121.0,5625.0,5078.0,4544.0,4301.0,4301.0,4324.0,4226.0,4363.0,11170.0,11698.0,14000.0,14525.0,6137.0,6496.0,5336.0,5555.0,6309.0,7087.0,3425.0,4688.0,1288.0,2824.0,22,22,22,16,15,15,0.1182,1.668460994016372e-05
2.0,857620.0,415320.0,445115.0,0.4826860832021013,145632.0,1426.8,862477.0,39.3,170510.0,137349.0,8.6,148.4,26.8,12.843951967,45.49,19737.0,5541.0,4.0,8.0,186.0,1.2927481012021529,24930.0,23733.0,26254.0,25505.0,28831.0,27526.0,31589.0,30659.0,29563.0,30076.0,27602.0,28378.0,25310.0,26601.0,55271.0,58736.0,64421.0,68202.0,27088.0,29351.0,22994.0,25885.0,27753.0,32981.0,16594.0,24531.0,6890.0,15223.0,22,22,22,16,15,15,0.5223,2.032202074178707e-05
